Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200510,S92000003,Total,d,15 to 19,"",2,134,47.524808659445704,0,0,0,1821,645.840869916796
20200510,S92000003,Total,d,20 to 24,"",8,542,155.990974396758,0,0,0,3886,1118.41499355314
20200510,S92000003,Total,d,25 to 44,"",43,3426,240.6453171798,0,14,0.983372574581786,21897,1538.0649475441
20200510,S92000003,Total,d,45 to 64,"",37,5132,342.050329120134,1,180,11.9970887064739,24697,1646.06722102103
20200510,S92000003,Total,d,60+,"",68,6946,500.1303247751,27,1854,133.492891179533,25357,1825.77089624564
20200510,S92000003,Total,d,65 to 74,"",9,1441,249.178627010202,4,336,58.1013314888466,7342,1269.58326128307
20200510,S92000003,Total,d,75 to 84,"",23,2219,655.039880976981,9,698,206.046794466847,7576,2236.40474911294
20200510,S92000003,Total,d,85plus,"",27,2285,1797.98091071471,13,748,588.57318215081,5714,4496.13257060124
20200510,S92000003,Total,d,Total,d,150,15294,279.940695184229,27,1976,36.1686160379258,78914,1444.43834312595
20200511,S92000003,Female,"",0 to 14,"",3,63,14.9310682349818,0,0,0,2917,691.332159387968
20200511,S92000003,Female,"",0 to 59,"",89,5527,269.907707874595,1,47,2.29521662205645,32571,1590.58511908512
20200511,S92000003,Female,"",15 to 19,"",3,86,62.4156300349818,0,0,0,1063,771.486217757973
20200511,S92000003,Female,"",20 to 24,"",9,422,246.222066631659,0,0,0,2533,1477.91586440282
20200511,S92000003,Female,"",25 to 44,"",43,2349,326.033549948784,0,6,0.832780459639295,13787,1913.59069950783
20200511,S92000003,Female,"",45 to 64,"",41,3170,409.568660891361,1,68,8.78569998126579,14946,1931.04517529409
20200511,S92000003,Female,"",60+,"",95,3933,522.616136919315,19,882,117.199957478473,14655,1947.35303497396
20200511,S92000003,Female,"",65 to 74,"",14,637,211.276247839974,5,119,39.4691891569182,3674,1218.56975598754
20200511,S92000003,Female,"",75 to 84,"",25,1168,611.441494262501,2,285,149.19591255549,4295,2248.40857693274
20200511,S92000003,Female,"",85plus,"",46,1565,1904.03192447137,12,451,548.70185171667,4011,4879.91824220746
20200511,S92000003,Female,"",Total,d,184,9460,337.821309668225,20,929,33.1750525033595,47228,1686.53539249587
20200511,S92000003,Male,"",0 to 14,"",4,53,11.9432313426445,0,0,0,3185,717.720600496658
20200511,S92000003,Male,"",0 to 59,"",39,2812,138.7460064883,1,77,3.79923275234677,21698,1070.59418520026
20200511,S92000003,Male,"",15 to 19,"",1,50,34.6807979357989,0,0,0,816,565.990622312238
20200511,S92000003,Male,"",20 to 24,"",4,126,71.5640725636977,0,0,0,1442,819.011052673429
20200511,S92000003,Male,"",25 to 44,"",15,1078,153.300511665344,0,8,1.13766613480775,8401,1194.69164981499
20200511,S92000003,Male,"",45 to 64,"",19,1962,270.106927650717,2,115,15.8319554943081,10144,1396.51614377618
20200511,S92000003,Male,"",60+,"",39,3147,494.595129801753,10,1001,157.321170934717,12101,1901.84164783318
20200511,S92000003,Male,"",65 to 74,"",3,816,294.798752885668,1,223,80.5638748694901,3977,1436.78264733615
20200511,S92000003,Male,"",75 to 84,"",15,1091,738.489447249787,3,418,282.940961457755,3679,2490.28659617962
20200511,S92000003,Male,"",85plus,"",17,783,1744.14719444011,5,314,699.440892789522,2155,4800.30294255229
20200511,S92000003,Male,"",Total,d,78,5965,223.995241462364,11,1078,40.4806153053526,33801,1269.2813338926
20200511,S92000003,Total,d,0 to 14,"",7,116,13.399483657828,0,0,0,6104,705.090071098122
20200511,S92000003,Total,d,0 to 59,"",128,8339,204.665057619877,2,124,3.04334658170821,54269,1331.93044873164
20200511,S92000003,Total,d,15 to 19,"",4,138,48.9434596642053,0,0,0,1905,675.632541016747
20200511,S92000003,Total,d,20 to 24,"",13,555,159.732455332474,0,0,0,4068,1170.79572665316
20200511,S92000003,Total,d,25 to 44,"",58,3484,244.719289274496,0,14,0.983372574581786,22778,1599.94717884457
20200511,S92000003,Total,d,45 to 64,"",60,5192,346.049358688958,3,183,12.1970401849151,25721,1714.31732566231
20200511,S92000003,Total,d,60+,"",134,7080,509.778678290773,29,1883,135.580967686656,26756,1926.50258705479
20200511,S92000003,Total,d,65 to 74,"",17,1458,252.118277710531,6,342,59.1388552654332,7681,1328.20335466021
20200511,S92000003,Total,d,75 to 84,"",40,2259,666.847720201442,5,703,207.522774369904,7985,2357.13990518305
20200511,S92000003,Total,d,85plus,"",63,2348,1847.5532509226,17,765,601.94984538151,6169,4854.15502765822
20200511,S92000003,Total,d,Total,d,262,15556,284.736331521242,31,2007,36.736038657954,82418,1508.57540314462
20200512,S92000003,Female,"",0 to 14,"",2,65,15.4050704011717,0,0,0,2984,707.21123195533
20200512,S92000003,Female,"",0 to 59,"",104,5631,274.986485080848,0,47,2.29521662205645,33842,1652.65363667307
20200512,S92000003,Female,"",15 to 19,"",3,89,64.5929194548067,0,0,0,1112,807.048611615113
20200512,S92000003,Female,"",20 to 24,"",15,437,254.974035824727,0,0,0,2644,1542.68043643153
20200512,S92000003,Female,"",25 to 44,"",40,2389,331.585419679713,0,6,0.832780459639295,14330,1988.95733110518
20200512,S92000003,Female,"",45 to 64,"",48,3218,415.770331466372,0,68,8.78569998126579,15576,2012.44210159112
20200512,S92000003,Female,"",60+,"",63,3996,530.987562453492,14,896,119.060274263846,15334,2037.57839906453
20200512,S92000003,Female,"",65 to 74,"",11,648,214.92466028305,0,119,39.4691891569182,3821,1267.32581318138
20200512,S92000003,Female,"",75 to 84,"",17,1185,620.340899572829,4,289,151.289890275567,4491,2351.01348521652
20200512,S92000003,Female,"",85plus,"",31,1596,1941.74757281553,10,461,560.868189892206,4218,5131.76144244105
20200512,S92000003,Female,"",Total,d,167,9627,343.784962809302,14,943,33.6749994732702,49178,1756.17086330486
20200512,S92000003,Male,"",0 to 14,"",1,54,12.1685753302416,0,0,0,3263,735.297431529229
20200512,S92000003,Male,"",0 to 59,"",33,2845,140.374249096449,2,79,3.89791412253759,22530,1111.64563519964
20200512,S92000003,Male,"",15 to 19,"",1,51,35.3744138945149,0,0,0,845,586.105485115002
20200512,S92000003,Male,"",20 to 24,"",4,130,73.8359478831802,0,0,0,1502,853.089182465666
20200512,S92000003,Male,"",25 to 44,"",11,1089,154.864802600705,1,9,1.27987440165872,8755,1245.03337628023
20200512,S92000003,Male,"",45 to 64,"",19,1981,272.722642036733,2,117,16.1072938507308,10539,1450.89546916968
20200512,S92000003,Male,"",60+,"",30,3177,499.310050009587,14,1015,159.521467031706,12594,1979.32350324858
20200512,S92000003,Male,"",65 to 74,"",11,827,298.772755681921,1,224,80.9251478509677,4145,1497.47650822438
20200512,S92000003,Male,"",75 to 84,"",9,1100,744.581477520408,2,420,284.294745962338,3833,2594.52800303248
20200512,S92000003,Male,"",85plus,"",7,790,1759.73982580803,10,324,721.716080457978,2242,4994.09707526786
20200512,S92000003,Male,"",Total,d,63,6028,226.360991707482,16,1094,41.0814407644302,35126,1319.03719222246
20200512,S92000003,Total,d,0 to 14,"",3,119,13.7460220282891,0,0,0,6249,721.839425670407
20200512,S92000003,Total,d,0 to 59,"",137,8476,208.027464730313,2,126,3.09243281689705,56372,1383.5446250327
20200512,S92000003,Total,d,15 to 19,"",4,142,50.3621106689649,0,0,0,1983,703.296235609559
20200512,S92000003,Total,d,20 to 24,"",19,574,165.200773623135,0,0,0,4239,1220.01059126911
20200512,S92000003,Total,d,25 to 44,"",51,3535,248.301575081901,1,15,1.0536134727662,23675,1662.95326451598
20200512,S92000003,Total,d,45 to 64,"",67,5259,350.514941707479,2,185,12.3303411705426,26747,1782.70073128921
20200512,S92000003,Total,d,60+,"",93,7173,516.474923641202,28,1911,137.597041555603,27928,2010.88967899784
20200512,S92000003,Total,d,65 to 74,"",22,1480,255.922531558015,1,343,59.3117758948643,7996,1382.673352931
20200512,S92000003,Total,d,75 to 84,"",26,2285,674.522815697341,6,709,209.293950253573,8335,2460.45849839709
20200512,S92000003,Total,d,85plus,"",38,2386,1877.45402755593,20,785,617.687096241158,6464,5086.27947783802
20200512,S92000003,Total,d,Total,d,230,15786,288.946241282741,30,2037,37.2851573224974,85696,1568.57576922373
20200513,S92000003,Female,"",0 to 14,"",2,67,15.8790725673616,0,0,0,3072,728.067327267686
20200513,S92000003,Female,"",0 to 59,"",83,5714,279.039739966607,1,48,2.34405101827041,35355,1726.5400781448
20200513,S92000003,Female,"",15 to 19,"",2,91,66.04444573469,0,0,0,1161,842.611005472254
20200513,S92000003,Female,"",20 to 24,"",8,445,259.641752727697,0,0,0,2772,1617.36390687905
20200513,S92000003,Female,"",25 to 44,"",39,2428,336.998492667368,0,6,0.832780459639295,15014,2083.89430350406
20200513,S92000003,Female,"",45 to 64,"",36,3254,420.42158439763,2,70,9.04410292189125,16258,2100.5575043444
20200513,S92000003,Female,"",60+,"",42,4038,536.56851280961,24,920,122.249388753056,16026,2129.53120017009
20200513,S92000003,Female,"",65 to 74,"",8,656,217.578051150742,2,121,40.1325368738412,3984,1321.38865211061
20200513,S92000003,Female,"",75 to 84,"",14,1199,627.669821593098,4,293,153.383867995645,4670,2444.71898818997
20200513,S92000003,Female,"",85plus,"",16,1612,1961.21371389639,17,478,581.550964790617,4450,5414.02048811349
20200513,S92000003,Female,"",Total,d,125,9752,348.248775040647,25,968,34.5677619195393,51383,1834.9125110657901
20200513,S92000003,Male,"",0 to 14,"",0,54,12.1685753302416,0,0,0,3366,758.507862251727
20200513,S92000003,Male,"",0 to 59,"",41,2886,142.397217185361,1,80,3.947254807633,23512,1160.09818796334
20200513,S92000003,Male,"",15 to 19,"",3,54,37.4552617706628,0,0,0,880,610.382043670061
20200513,S92000003,Male,"",20 to 24,"",1,131,74.4039167130508,0,0,0,1572,892.847000556609
20200513,S92000003,Male,"",25 to 44,"",21,1110,157.851176204575,0,9,1.27987440165872,9196,1307.74722196151
20200513,S92000003,Male,"",45 to 64,"",20,2001,275.47602560096,2,119,16.3826322071536,10964,1509.40486990951
20200513,S92000003,Male,"",60+,"",32,3209,504.339298231276,16,1031,162.036091142551,13117,2061.52027887181
20200513,S92000003,Male,"",65 to 74,"",6,833,300.940393570786,4,228,82.3702397768778,4329,1563.95073681625
20200513,S92000003,Male,"",75 to 84,"",11,1111,752.027292295612,6,426,288.356099476085,3985,2697.41562538075
20200513,S92000003,Male,"",85plus,"",11,801,1784.24253224333,5,329,732.853674292206,2337,5205.71135811819
20200513,S92000003,Male,"",Total,d,73,6101,229.102257864524,17,1111,41.7198178147002,36631,1375.55233696695
20200513,S92000003,Total,d,0 to 14,"",2,121,13.9770476085965,0,0,0,6440,743.902368589762
20200513,S92000003,Total,d,0 to 59,"",124,8600,211.070811312021,2,128,3.1415190520859,58867,1444.77970343078
20200513,S92000003,Total,d,15 to 19,"",5,147,52.1354244249143,0,0,0,2067,733.08790670951
20200513,S92000003,Total,d,20 to 24,"",9,583,167.791029655554,0,0,0,4437,1276.99622398232
20200513,S92000003,Total,d,25 to 44,"",60,3595,252.516028972966,0,15,1.0536134727662,24800,1741.97427497345
20200513,S92000003,Total,d,45 to 64,"",56,5315,354.247369305049,4,189,12.5969431417976,27855,1856.54947732684
20200513,S92000003,Total,d,60+,"",74,7247,521.803118866275,40,1951,140.477147082669,29143,2098.37288438248
20200513,S92000003,Total,d,65 to 74,"",14,1494,258.34342037005,6,349,60.3492996714508,8343,1442.67681134359
20200513,S92000003,Total,d,75 to 84,"",25,2310,681.90271521263,10,719,212.245910059689,8666,2558.1683679795
20200513,S92000003,Total,d,85plus,"",27,2413,1898.69931621645,22,807,634.99807218677,6791,5343.58352939325
20200513,S92000003,Total,d,Total,d,198,15984,292.570424468728,42,2079,38.0539234528582,89407,1636.50174802775
20200514,S92000003,Female,"",0 to 14,"",2,69,16.3530747335515,0,0,0,3161,749.160423663136
20200514,S92000003,Female,"",0 to 59,"",84,5798,283.14182924858,0,48,2.34405101827041,37096,1811.56076195332
20200514,S92000003,Female,"",15 to 19,"",1,92,66.7702088746317,0,0,0,1207,875.99610990957
20200514,S92000003,Female,"",20 to 24,"",10,455,265.476398856409,0,0,0,2929,1708.9678510998301
20200514,S92000003,Female,"",25 to 44,"",48,2476,343.660736344482,0,6,0.832780459639295,15742,2184.93833260696
20200514,S92000003,Female,"",45 to 64,"",28,3282,424.039225566387,0,70,9.04410292189125,17119,2211.79997028366
20200514,S92000003,Female,"",60+,"",55,4093,543.876900180716,12,932,123.843945997661,16779,2229.58966726905
20200514,S92000003,Female,"",65 to 74,"",3,659,218.573072726127,5,126,41.7909061661487,4112,1363.84290599368
20200514,S92000003,Female,"",75 to 84,"",17,1216,636.569226903426,1,294,153.907362425664,4886,2557.79378507413
20200514,S92000003,Female,"",85plus,"",30,1642,1997.712728423,6,484,588.850767695939,4719,5741.2949850354
20200514,S92000003,Female,"",Total,d,139,9891,353.212534241904,12,980,34.9962878937484,53879,1924.0459137013
20200514,S92000003,Male,"",0 to 14,"",0,54,12.1685753302416,0,0,0,3443,775.859349296701
20200514,S92000003,Male,"",0 to 59,"",40,2926,144.370844589177,0,80,3.947254807633,24635,1215.50777732549
20200514,S92000003,Male,"",15 to 19,"",1,55,38.1488777293788,0,0,0,922,639.513913936132
20200514,S92000003,Male,"",20 to 24,"",5,136,77.2437608624039,0,0,0,1667,946.804039394318
20200514,S92000003,Male,"",25 to 44,"",18,1128,160.410925007893,0,9,1.27987440165872,9710,1380.8422711229
20200514,S92000003,Male,"",45 to 64,"",21,2022,278.367078343399,1,120,16.5203013853649,11477,1580.02915833195
20200514,S92000003,Male,"",60+,"",33,3242,509.525710459893,22,1053,165.493699294962,13639,2143.55989048812
20200514,S92000003,Male,"",65 to 74,"",6,839,303.108031459651,4,232,83.8153317027879,4493,1623.19950577856
20200514,S92000003,Male,"",75 to 84,"",10,1121,758.796214818525,5,431,291.740560737542,4144,2805.04149349507
20200514,S92000003,Male,"",85plus,"",12,813,1810.97275744548,12,341,759.583899494353,2418,5386.14037823269
20200514,S92000003,Male,"",Total,d,73,6174,231.843524021565,22,1133,42.5459528209319,38278,1437.39980766075
20200514,S92000003,Total,d,0 to 14,"",2,123,14.2080731889038,0,0,0,6606,763.077491755275
20200514,S92000003,Total,d,0 to 59,"",124,8724,214.114157893729,0,128,3.1415190520859,61731,1515.07119222121
20200514,S92000003,Total,d,15 to 19,"",2,149,52.8447499272941,0,0,0,2155,764.298228814221
20200514,S92000003,Total,d,20 to 24,"",15,598,172.108123042918,0,0,0,4689,1349.52339289003
20200514,S92000003,Total,d,25 to 44,"",66,3661,257.151928253137,0,15,1.0536134727662,26042,1829.21347051849
20200514,S92000003,Total,d,45 to 64,"",49,5364,357.513243452922,1,190,12.6635936346113,29231,1948.26055543855
20200514,S92000003,Total,d,60+,"",88,7335,528.139351025822,34,1985,142.925236780676,30418,2190.17624805773
20200514,S92000003,Total,d,65 to 74,"",9,1503,259.89970603493,9,358,61.9055853363306,8635,1493.16963513747
20200514,S92000003,Total,d,75 to 84,"",27,2337,689.873006689141,6,725,214.017085943358,9041,2668.86686070882
20200514,S92000003,Total,d,85plus,"",42,2455,1931.74754302171,18,825,649.161597960452,7142,5619.77228198006
20200514,S92000003,Total,d,Total,d,212,16196,296.450863031501,34,2113,38.6762579393407,93553,1712.38994746765
20200515,S92000003,Female,"",0 to 14,"",1,70,16.5900758166465,0,0,0,3231,765.750499479783
20200515,S92000003,Female,"",0 to 59,"",73,5871,286.7067401722,0,48,2.34405101827041,38578,1883.93333714242
20200515,S92000003,Female,"",15 to 19,"",4,96,69.6732614343983,0,0,0,1268,920.26766144601
20200515,S92000003,Female,"",20 to 24,"",8,463,270.144115759379,0,0,0,3046,1777.23321080576
20200515,S92000003,Female,"",25 to 44,"",35,2511,348.518622359045,0,6,0.832780459639295,16365,2271.40870366618
20200515,S92000003,Female,"",45 to 64,"",28,3310,427.656866735143,0,70,9.04410292189125,17843,2305.34183479008
20200515,S92000003,Female,"",60+,"",31,4124,547.996173062613,11,943,125.305623471883,17356,2306.26129478048
20200515,S92000003,Female,"",65 to 74,"",4,663,219.899768159973,0,126,41.7909061661487,4256,1411.60394161213
20200515,S92000003,Female,"",75 to 84,"",8,1224,640.75718234358,2,296,154.954351285702,5045,2641.02939944719
20200515,S92000003,Female,"",85plus,"",16,1658,2017.17886950386,9,493,599.800472053921,4880,5937.17302966153
20200515,S92000003,Female,"",Total,d,104,9995,356.926426018383,11,991,35.3891033701068,55939,1997.60953927387
20200515,S92000003,Male,"",0 to 14,"",0,54,12.1685753302416,0,0,0,3507,790.281364502914
20200515,S92000003,Male,"",0 to 59,"",26,2952,145.653702401658,0,80,3.947254807633,25564,1261.34527377913
20200515,S92000003,Male,"",15 to 19,"",2,57,39.5361096468108,0,0,0,960,665.871320367339
20200515,S92000003,Male,"",20 to 24,"",1,137,77.8117296922745,0,0,0,1746,991.673576954097
20200515,S92000003,Male,"",25 to 44,"",8,1136,161.5485911427,0,9,1.27987440165872,10118,1438.8632439981
20200515,S92000003,Male,"",45 to 64,"",16,2038,280.569785194781,0,120,16.5203013853649,11916,1640.46592756674
20200515,S92000003,Male,"",60+,"",22,3264,512.983318612305,13,1066,167.536831385024,14086,2213.81220158484
20200515,S92000003,Male,"",65 to 74,"",6,845,305.275669348516,4,236,85.2604236286981,4635,1674.50026914837
20200515,S92000003,Male,"",75 to 84,"",5,1126,762.180676079982,4,435,294.448129746707,4272,2891.68370178835
20200515,S92000003,Male,"",85plus,"",10,823,1833.24794511394,5,346,770.721493328581,2496,5559.88684204664
20200515,S92000003,Male,"",Total,d,48,6222,233.646000398798,13,1146,43.0341235064324,39654,1489.07079714142
20200515,S92000003,Total,d,0 to 14,"",1,124,14.3235859790575,0,0,0,6740,778.556205635869
20200515,S92000003,Total,d,0 to 59,"",99,8823,216.543926535577,0,128,3.1415190520859,64142,1574.24464874136
20200515,S92000003,Total,d,15 to 19,"",6,155,54.9727264344335,0,0,0,2254,799.40984118202
20200515,S92000003,Total,d,20 to 24,"",9,607,174.698379075336,0,0,0,4885,1405.93341315159
20200515,S92000003,Total,d,25 to 44,"",43,3704,260.172286875067,0,15,1.0536134727662,27077,1901.91280013936
20200515,S92000003,Total,d,45 to 64,"",44,5408,360.445865136727,0,190,12.6635936346113,30395,2025.84172907374
20200515,S92000003,Total,d,60+,"",53,7388,531.955490849185,24,2009,144.653300096916,31442,2263.90694955063
20200515,S92000003,Total,d,65 to 74,"",10,1513,261.628912329241,4,362,62.597267854055,8921,1542.62493515476
20200515,S92000003,Total,d,75 to 84,"",13,2350,693.710554437091,6,731,215.788261827027,9329,2753.88330312494
20200515,S92000003,Total,d,85plus,"",26,2481,1952.20596913925,14,839,660.177673562205,7381,5807.83242975285
20200515,S92000003,Total,d,Total,d,152,16348,299.233064265188,24,2137,39.1155528709754,96995,1775.3921622462601
20200516,S92000003,Female,"",0 to 14,"",1,71,16.8270768997414,0,0,0,3302,782.577576379524
20200516,S92000003,Female,"",0 to 59,"",47,5918,289.001956794256,0,48,2.34405101827041,39629,1935.2582875633
20200516,S92000003,Female,"",15 to 19,"",1,97,70.3990245743399,0,0,0,1309,950.023950183618
20200516,S92000003,Female,"",20 to 24,"",6,469,273.644903436607,0,0,0,3144,1834.41274286714
20200516,S92000003,Female,"",25 to 44,"",22,2533,351.572150711056,0,6,0.832780459639295,16829,2335.81039254495
